time_stamp,cpu_avg,cpu_max,mem_avg,mem_max,plan_cpu,plan_mem,cpu_util_percent,mem_util_percent,disk_io_percent,dist_label
266630,71.0,85.0,0.03,0.04,50.0,0.59,33.0,89.0,88.0,0
266640,11.0,106.0,0.03,0.03,50.0,0.2,37.0,88.0,82.0,0
266650,120.0,880.0,0.29,0.3,100.0,0.49,35.0,88.0,82.0,0
266660,93.0,196.0,0.42,0.62,50.0,0.49,39.0,87.0,82.0,0
266670,100.0,155.0,0.08,0.09,100.0,0.49,38.0,88.0,82.0,0
266680,100.0,155.0,0.08,0.09,100.0,0.49,36.0,87.0,82.0,0
266690,61.0,220.0,0.15,0.21,50.0,0.59,31.0,88.0,82.0,0
266700,97.0,199.0,,,100.0,0.3,35.0,88.0,94.0,0
266710,94.0,348.0,0.19,0.2,50.0,0.68,38.0,88.0,94.0,0
266720,35.0,49.0,0.04,0.04,100.0,0.2,47.0,89.0,94.0,0
266730,25.0,99.0,0.08,0.1,50.0,0.59,42.0,90.0,94.0,0
266740,34.0,314.0,0.14,0.17,100.0,0.49,50.0,89.0,94.0,0
266750,36.0,43.0,0.04,0.04,100.0,0.2,38.0,89.0,94.0,0
266760,26.0,83.0,0.04,0.04,50.0,0.3,41.0,90.0,82.0,0
266770,25.0,117.0,0.16,0.17,100.0,0.49,61.0,90.0,82.0,0
266780,95.0,230.0,0.07,0.07,50.0,0.77,40.0,89.0,82.0,0
266790,100.0,150.0,0.17,0.17,50.0,0.77,43.0,89.0,82.0,0
266800,69.0,100.0,0.03,0.04,100.0,0.3,40.0,87.0,82.0,0
266810,20.0,177.0,0.05,0.17,100.0,0.49,35.0,87.0,82.0,0
266820,76.0,105.0,0.26,0.44,50.0,0.49,40.0,87.0,80.0,0
266830,156.0,1198.0,0.46,0.68,50.0,0.59,62.0,88.0,80.0,0
266840,96.0,180.0,,,100.0,0.3,43.0,88.0,80.0,0
266850,26.0,573.0,0.11,0.32,100.0,0.3,42.0,88.0,80.0,0
266890,95.0,149.0,2.56,3.98,100.0,0.74,52.0,89.0,83.0,0
266900,98.0,120.0,0.04,0.05,50.0,0.2,75.0,89.0,83.0,0
266910,14.0,67.0,0.05,0.06,50.0,0.59,41.0,90.0,83.0,0
266920,23.0,100.0,0.19,0.21,50.0,0.39,43.0,91.0,83.0,0
266930,74.0,82.0,0.03,0.03,100.0,0.3,48.0,92.0,83.0,0
266940,99.0,192.0,0.32,0.56,50.0,0.59,51.0,91.0,91.0,0
266950,92.0,117.0,0.35,0.5,50.0,0.59,53.0,91.0,91.0,0
266960,15.0,67.0,0.03,0.03,100.0,0.39,51.0,92.0,91.0,0
266970,30.0,149.0,0.05,0.06,50.0,0.59,56.0,91.0,91.0,0
266980,17.0,100.0,0.03,0.03,100.0,0.2,54.0,92.0,91.0,0
266990,8.0,52.0,0.02,0.03,50.0,0.3,69.0,92.0,91.0,0
267000,85.0,122.0,2.71,3.09,100.0,0.2,76.0,93.0,79.0,0
267020,78.0,506.0,0.09,0.12,50.0,0.59,76.0,93.0,79.0,0
267040,92.0,130.0,0.18,0.23,50.0,0.59,55.0,94.0,79.0,0
267050,45.0,70.0,0.03,0.03,100.0,0.3,64.0,93.0,79.0,0
267060,52.0,92.0,0.03,0.03,50.0,0.59,60.0,94.0,91.0,0
267070,8.0,40.0,,,50.0,0.59,55.0,94.0,91.0,0
267080,4.0,56.0,0.03,0.03,50.0,0.39,50.0,95.0,91.0,0
267090,6.0,355.0,0.05,0.07,50.0,0.3,50.0,95.0,91.0,0
267100,86.0,96.0,0.03,0.04,50.0,0.2,48.0,96.0,91.0,0
267110,69.0,75.0,0.02,0.02,100.0,0.3,46.0,95.0,91.0,0
267120,52.0,129.0,0.05,0.05,50.0,0.59,46.0,95.0,93.0,0
267130,83.0,97.0,0.07,0.07,50.0,0.59,47.0,94.0,93.0,0
267140,2.0,115.0,0.05,0.06,50.0,0.59,49.0,93.0,93.0,0
267150,43.0,71.0,0.17,0.17,50.0,0.59,42.0,93.0,93.0,0
267160,41.0,65.0,0.03,0.03,100.0,0.3,43.0,93.0,93.0,0
267170,6.0,43.0,0.91,1.01,100.0,0.49,42.0,94.0,93.0,0
267180,90.0,93.0,0.03,0.03,100.0,0.59,35.0,93.0,97.0,0
267200,4.0,87.0,2.61,2.79,100.0,0.59,34.0,93.0,97.0,0
267210,6.0,12.0,0.05,0.08,50.0,0.39,36.0,94.0,97.0,0
267230,76.0,112.0,0.04,0.04,50.0,0.59,37.0,94.0,97.0,0
267260,95.0,160.0,1.7,2.08,50.0,0.39,43.0,93.0,97.0,0
267270,9.0,48.0,0.06,0.06,50.0,0.59,37.0,94.0,97.0,0
267280,58.0,98.0,0.75,0.83,100.0,0.59,49.0,94.0,97.0,0
267290,1.0,55.0,0.89,0.9,100.0,0.49,58.0,96.0,97.0,0
267300,95.0,174.0,2.63,2.76,100.0,0.68,44.0,97.0,97.0,0
267310,6.0,57.0,0.03,0.03,100.0,0.39,42.0,97.0,97.0,0
267320,104.0,221.0,0.14,0.17,50.0,0.39,56.0,97.0,97.0,0
267350,2.0,94.0,0.09,0.09,100.0,0.49,35.0,97.0,97.0,0
267360,98.0,211.0,0.27,0.3,50.0,0.39,35.0,97.0,99.0,0
267370,82.0,96.0,0.08,0.12,100.0,0.3,57.0,97.0,99.0,0
267380,1.0,16.0,,,100.0,0.49,76.0,96.0,99.0,0
267390,24.0,50.0,0.03,0.04,50.0,0.39,32.0,96.0,99.0,0
267400,121.0,617.0,0.3,0.43,50.0,0.39,32.0,97.0,99.0,0
267410,86.0,225.0,0.16,0.17,50.0,0.39,36.0,97.0,99.0,0
267420,98.0,110.0,0.08,0.11,50.0,0.39,37.0,97.0,101.0,0
267430,10.0,61.0,0.04,0.08,100.0,0.79,39.0,97.0,101.0,0
267440,102.0,120.0,0.06,0.1,100.0,0.49,33.0,96.0,101.0,0
267450,25.0,632.0,0.16,0.24,50.0,0.39,34.0,97.0,101.0,0
267460,2.0,80.0,0.35,0.73,50.0,0.59,33.0,97.0,101.0,0
267470,38.0,187.0,0.47,0.7,200.0,0.59,36.0,97.0,101.0,0
267480,12.0,43.0,0.05,0.09,100.0,0.79,73.0,97.0,85.0,0
267500,91.0,107.0,0.03,0.03,100.0,0.49,71.0,95.0,85.0,0
267510,97.0,111.0,0.03,0.02,100.0,0.3,49.0,92.0,85.0,0
267520,105.0,164.0,0.02,0.03,50.0,0.39,33.0,92.0,85.0,0
267530,89.0,92.0,0.03,0.04,100.0,0.49,39.0,92.0,85.0,0
267550,97.0,128.0,0.08,0.08,50.0,0.39,50.0,92.0,101.0,0
267560,33.0,91.0,0.05,0.06,50.0,0.59,48.0,93.0,101.0,0
267570,98.0,133.0,0.07,0.07,50.0,0.39,44.0,93.0,101.0,0
267580,127.0,155.0,0.03,0.04,100.0,0.59,45.0,93.0,101.0,0
267590,45.0,58.0,0.02,0.03,100.0,0.2,46.0,93.0,101.0,0
267600,48.0,63.0,0.06,0.09,50.0,0.59,44.0,94.0,89.0,0
267610,92.0,100.0,0.02,0.02,50.0,0.39,52.0,94.0,89.0,0
267620,68.0,99.0,0.07,0.08,50.0,0.39,50.0,95.0,89.0,0
267630,72.0,98.0,0.03,0.03,100.0,0.3,50.0,95.0,89.0,0
267640,134.0,254.0,0.05,0.06,100.0,0.49,53.0,96.0,89.0,0
267660,57.0,81.0,0.07,0.07,100.0,0.49,45.0,95.0,88.0,0
267670,78.0,89.0,0.06,0.07,100.0,0.49,59.0,95.0,88.0,0
267680,144.0,285.0,0.05,0.07,100.0,0.49,75.0,95.0,88.0,0
267690,80.0,83.0,0.03,0.03,100.0,0.59,79.0,96.0,88.0,0
267710,62.0,76.0,0.03,0.03,100.0,0.3,32.0,95.0,88.0,0
267720,76.0,100.0,0.01,0.03,100.0,0.3,32.0,95.0,91.0,0
267730,37.0,136.0,0.04,0.06,50.0,0.2,35.0,96.0,91.0,0
267740,228.0,744.0,0.24,0.25,50.0,0.59,33.0,95.0,91.0,0
267750,0.0,33.0,0.02,0.04,100.0,0.49,34.0,94.0,91.0,0
267760,1.0,9.0,,,100.0,0.49,37.0,94.0,91.0,0
267770,138.0,372.0,0.12,0.16,100.0,0.39,34.0,94.0,91.0,0
267800,20.0,108.0,0.02,0.03,50.0,0.2,39.0,96.0,81.0,0
267810,94.0,102.0,0.03,0.03,50.0,0.3,37.0,97.0,81.0,0
267820,109.0,163.0,0.03,0.04,100.0,0.64,34.0,95.0,81.0,0
267830,95.0,166.0,0.03,0.03,50.0,0.3,31.0,94.0,81.0,0
267840,88.0,98.0,0.03,0.03,50.0,0.3,33.0,94.0,75.0,0
267850,93.0,100.0,0.03,0.03,50.0,0.3,39.0,93.0,75.0,0
267860,92.0,101.0,0.03,0.03,50.0,0.3,41.0,92.0,75.0,0
267870,106.0,139.0,0.09,0.1,50.0,0.2,34.0,92.0,75.0,0
267880,96.0,100.0,0.02,0.02,100.0,1.96,42.0,91.0,75.0,0
267890,54.0,58.0,0.03,0.03,100.0,0.3,31.0,92.0,75.0,0
267900,68.0,102.0,0.04,0.05,100.0,0.3,32.0,92.0,87.0,0
267910,74.0,106.0,0.03,0.03,100.0,0.3,49.0,91.0,87.0,0
267920,73.0,244.0,0.17,0.21,50.0,0.59,41.0,91.0,87.0,0
267940,94.0,95.0,0.02,0.02,100.0,0.3,27.0,90.0,87.0,0
267950,2.0,46.0,0.03,0.03,50.0,0.39,55.0,90.0,87.0,0
267960,50.0,429.0,0.18,0.47,50.0,0.39,35.0,90.0,85.0,0
267970,75.0,142.0,0.13,0.15,50.0,0.59,32.0,90.0,85.0,0
267980,4.0,100.0,0.03,0.04,100.0,0.39,32.0,90.0,85.0,0
267990,50.0,100.0,0.03,0.03,50.0,0.3,29.0,91.0,85.0,0
268000,78.0,98.0,0.03,0.03,100.0,0.3,56.0,91.0,85.0,0
268010,97.0,152.0,0.09,0.1,50.0,0.39,69.0,91.0,85.0,0
268020,10.0,24.0,0.07,0.1,50.0,0.59,33.0,91.0,73.0,0
268030,93.0,285.0,0.19,0.2,50.0,0.59,37.0,91.0,73.0,0
268040,96.0,170.0,0.17,0.26,50.0,0.49,38.0,91.0,73.0,0
268050,96.0,170.0,0.17,0.26,50.0,0.49,48.0,92.0,73.0,0
268080,113.0,354.0,0.68,1.21,50.0,0.59,42.0,91.0,75.0,0
268090,15.0,25.0,0.06,0.1,50.0,0.59,46.0,92.0,75.0,0
268100,41.0,89.0,0.03,0.03,100.0,0.3,49.0,92.0,75.0,0
268110,96.0,198.0,0.34,0.46,100.0,0.59,72.0,93.0,75.0,0
268120,81.0,100.0,0.06,0.07,50.0,0.39,78.0,93.0,75.0,0
268130,112.0,288.0,0.34,0.4,50.0,0.39,78.0,93.0,75.0,0
268140,63.0,731.0,0.17,0.36,50.0,0.39,57.0,92.0,77.0,0
268160,24.0,77.0,0.06,0.07,100.0,0.39,45.0,91.0,77.0,0
268170,16.0,147.0,1.51,1.62,100.0,0.59,43.0,92.0,77.0,0
268180,165.0,778.0,0.42,0.73,50.0,0.49,43.0,91.0,77.0,0
268190,69.0,101.0,0.05,0.07,100.0,1.53,40.0,91.0,77.0,0
268210,85.0,85.0,0.03,0.03,50.0,0.3,44.0,90.0,77.0,0
268220,25.0,771.0,0.47,0.79,50.0,0.49,41.0,90.0,77.0,0
268230,12.0,77.0,,,50.0,0.59,40.0,90.0,77.0,0
268240,6.0,50.0,,,100.0,0.35,44.0,90.0,77.0,0
268250,91.0,353.0,0.07,0.08,50.0,0.59,47.0,91.0,77.0,0
268260,24.0,157.0,0.07,0.2,50.0,0.2,49.0,91.0,77.0,0
268270,40.0,89.0,0.03,0.04,50.0,0.59,75.0,91.0,77.0,0
268280,37.0,53.0,0.05,0.09,50.0,0.59,75.0,91.0,77.0,0
268290,96.0,124.0,0.1,0.12,50.0,0.39,73.0,91.0,77.0,0
268300,22.0,69.0,0.07,0.07,50.0,0.59,50.0,91.0,77.0,0
268340,13.0,85.0,,,50.0,0.59,30.0,92.0,71.0,0
268350,11.0,688.0,0.06,0.09,100.0,0.3,34.0,92.0,71.0,0
268360,11.0,688.0,0.06,0.09,100.0,0.3,34.0,92.0,71.0,0
268370,60.0,88.0,0.02,0.03,100.0,0.3,30.0,92.0,71.0,0
268380,59.0,105.0,0.14,0.22,50.0,0.59,32.0,92.0,81.0,0
268390,83.0,93.0,0.03,0.03,100.0,0.3,32.0,91.0,81.0,0
268400,96.0,196.0,0.42,0.62,50.0,0.59,30.0,92.0,81.0,0
268410,25.0,53.0,0.03,0.04,50.0,0.59,33.0,92.0,81.0,0
268430,96.0,144.0,0.05,0.06,100.0,0.59,40.0,92.0,81.0,0
268440,92.0,142.0,0.05,0.06,100.0,0.59,33.0,91.0,78.0,0
268450,64.0,100.0,0.02,0.03,100.0,0.3,50.0,90.0,78.0,0
268460,68.0,286.0,0.13,0.16,50.0,0.59,33.0,91.0,78.0,0
268470,107.0,141.0,0.05,0.07,100.0,1.96,50.0,91.0,78.0,0
268480,1.0,16.0,0.11,0.12,50.0,0.59,36.0,91.0,78.0,0
268500,107.0,127.0,0.04,0.05,100.0,1.96,34.0,91.0,77.0,0
268510,5.0,37.0,0.05,0.07,50.0,0.39,51.0,91.0,77.0,0
268530,74.0,80.0,0.02,0.02,100.0,0.3,32.0,91.0,77.0,0
268540,55.0,179.0,2.55,2.83,50.0,0.39,34.0,91.0,77.0,0
268550,80.0,97.0,0.03,0.04,50.0,0.39,34.0,91.0,77.0,0
268560,100.0,133.0,0.02,0.02,100.0,0.3,34.0,92.0,80.0,0
268570,28.0,66.0,0.02,0.02,100.0,0.59,36.0,93.0,80.0,0
268580,4.0,9.0,0.0,,100.0,0.35,38.0,94.0,80.0,0
268590,8.0,70.0,0.16,0.4,50.0,0.59,47.0,95.0,80.0,0
268600,92.0,97.0,0.04,0.05,50.0,2.35,80.0,95.0,80.0,0
268610,55.0,99.0,0.2,,50.0,0.59,50.0,96.0,80.0,0
268620,55.0,99.0,0.2,,50.0,0.59,40.0,96.0,83.0,0
268630,83.0,112.0,0.1,0.15,50.0,0.39,42.0,96.0,83.0,0
268640,30.0,584.0,0.33,0.76,50.0,0.39,40.0,96.0,83.0,0
268660,50.0,116.0,0.02,0.02,50.0,0.39,35.0,94.0,83.0,0
268670,95.0,177.0,0.31,0.41,50.0,0.59,35.0,95.0,83.0,0
268680,11.0,72.0,0.02,0.02,50.0,0.2,32.0,94.0,87.0,0
268690,62.0,80.0,0.04,0.04,50.0,0.59,33.0,93.0,87.0,0
268700,170.0,301.0,0.02,0.02,100.0,0.49,33.0,93.0,87.0,0
268710,60.0,95.0,0.04,0.05,50.0,0.59,34.0,94.0,87.0,0
268720,52.0,79.0,0.03,0.04,50.0,0.59,32.0,94.0,87.0,0
268730,9.0,94.0,0.69,0.81,100.0,0.59,32.0,94.0,87.0,0
268740,18.0,57.0,0.02,0.02,50.0,0.39,36.0,94.0,75.0,0
268750,2.0,111.0,0.06,0.12,50.0,0.69,73.0,94.0,75.0,0
268760,79.0,100.0,0.07,0.11,50.0,0.39,76.0,93.0,75.0,0
268770,100.0,109.0,0.1,0.14,50.0,0.39,32.0,93.0,75.0,0
268780,96.0,151.0,0.09,0.18,100.0,0.3,28.0,93.0,75.0,0
268790,97.0,106.0,0.05,0.05,50.0,0.39,28.0,93.0,75.0,0
268800,84.0,98.0,0.04,0.05,50.0,0.59,29.0,93.0,78.0,0
268810,5.0,64.0,0.04,0.04,50.0,0.39,34.0,93.0,78.0,0
268820,31.0,74.0,0.03,0.03,50.0,0.39,29.0,93.0,78.0,0
268840,93.0,194.0,0.33,0.47,50.0,0.59,28.0,93.0,78.0,0
268850,95.0,139.0,0.36,0.53,50.0,0.59,30.0,93.0,78.0,0
268860,57.0,75.0,0.04,0.05,50.0,0.59,30.0,93.0,82.0,0
268870,57.0,75.0,0.04,0.05,50.0,0.59,31.0,93.0,82.0,0
268880,5.0,35.0,0.03,0.03,50.0,0.2,51.0,92.0,82.0,0
268890,60.0,84.0,0.08,0.09,50.0,0.59,70.0,93.0,82.0,0
268900,60.0,84.0,0.08,0.09,50.0,0.59,60.0,93.0,82.0,0
268910,60.0,84.0,0.08,0.09,50.0,0.59,27.0,92.0,82.0,0
268920,27.0,171.0,0.15,0.32,50.0,0.49,25.0,91.0,78.0,0
268930,212.0,1133.0,0.29,0.32,50.0,0.39,25.0,90.0,78.0,0
268940,117.0,610.0,0.23,0.28,100.0,0.3,32.0,90.0,78.0,0
268950,66.0,102.0,0.08,0.13,50.0,0.39,33.0,90.0,78.0,0
268960,54.0,77.0,0.03,0.03,50.0,0.59,26.0,91.0,78.0,0
268980,89.0,197.0,0.19,0.3,50.0,0.59,24.0,90.0,77.0,0
268990,89.0,197.0,0.19,0.3,50.0,0.59,34.0,90.0,77.0,0
269000,46.0,141.0,0.06,0.1,50.0,0.59,32.0,89.0,77.0,0
269010,81.0,96.0,4.76,7.48,50.0,0.59,31.0,89.0,77.0,0
269020,81.0,96.0,4.76,7.48,50.0,0.59,43.0,89.0,77.0,0
269030,83.0,90.0,0.02,0.02,100.0,0.3,24.0,88.0,77.0,0
269040,87.0,91.0,0.02,0.02,50.0,0.39,59.0,88.0,85.0,0
269060,90.0,109.0,0.4,0.52,100.0,0.3,25.0,89.0,85.0,0
269070,96.0,158.0,0.1,0.1,50.0,0.39,26.0,89.0,85.0,0
269080,97.0,197.0,0.12,0.18,50.0,0.39,30.0,90.0,85.0,0
269090,76.0,115.0,0.06,0.1,100.0,0.59,35.0,90.0,85.0,0
269100,114.0,429.0,0.11,0.12,100.0,0.59,51.0,90.0,78.0,0
269110,54.0,100.0,0.28,0.38,50.0,0.39,48.0,89.0,78.0,0
269120,85.0,106.0,0.03,0.04,100.0,0.3,42.0,90.0,78.0,0
269140,2.0,39.0,0.11,0.14,50.0,0.39,43.0,90.0,78.0,0
269150,1.0,21.0,0.03,0.04,50.0,0.59,49.0,90.0,78.0,0
269180,20.0,670.0,0.29,0.45,100.0,0.3,54.0,90.0,87.0,0
269190,22.0,48.0,0.02,0.02,100.0,0.39,75.0,91.0,87.0,0
269200,173.0,566.0,0.18,0.22,100.0,0.49,55.0,90.0,87.0,0
269210,8.0,61.0,0.14,0.15,200.0,0.59,36.0,90.0,87.0,0
269220,72.0,87.0,0.04,0.04,50.0,0.59,30.0,89.0,75.0,0
269240,60.0,112.0,0.07,0.1,50.0,0.59,31.0,89.0,75.0,0
269250,94.0,101.0,0.03,0.03,100.0,0.3,33.0,89.0,75.0,0
269260,55.0,133.0,0.03,0.04,100.0,0.3,34.0,89.0,75.0,0
269270,54.0,94.0,0.04,0.04,100.0,0.3,32.0,89.0,75.0,0
269280,2.0,37.0,0.03,0.03,100.0,0.39,32.0,89.0,79.0,0
269290,91.0,303.0,0.63,0.66,50.0,0.39,32.0,89.0,79.0,0
269300,91.0,303.0,0.63,0.66,50.0,0.39,31.0,89.0,79.0,0
269310,91.0,303.0,0.63,0.66,50.0,0.39,29.0,89.0,79.0,0
269320,186.0,713.0,0.65,1.01,50.0,0.49,30.0,89.0,79.0,0
269330,72.0,81.0,0.03,0.03,100.0,0.3,27.0,89.0,79.0,0
269350,78.0,533.0,0.19,0.22,50.0,0.59,28.0,89.0,77.0,0
269360,158.0,628.0,0.65,0.89,50.0,0.59,28.0,89.0,77.0,0
269370,143.0,702.0,0.13,0.18,50.0,0.59,30.0,88.0,77.0,0
269380,155.0,718.0,0.17,0.22,100.0,0.3,28.0,88.0,77.0,0
269390,39.0,75.0,0.04,0.05,50.0,0.59,27.0,88.0,77.0,0
269400,39.0,75.0,0.04,0.05,50.0,0.59,26.0,88.0,74.0,0
269420,98.0,139.0,0.07,0.07,50.0,0.39,24.0,89.0,74.0,0
269430,98.0,139.0,0.07,0.07,50.0,0.39,35.0,89.0,74.0,0
269460,13.0,27.0,0.06,0.06,50.0,0.59,41.0,88.0,78.0,0
269490,48.0,73.0,0.06,0.09,50.0,0.59,26.0,88.0,78.0,0
269520,53.0,95.0,0.03,0.03,50.0,0.2,22.0,87.0,83.0,0
269530,97.0,118.0,0.07,0.07,50.0,0.39,25.0,87.0,83.0,0
269540,86.0,124.0,0.03,0.03,100.0,0.3,22.0,87.0,83.0,0
269560,64.0,657.0,0.13,0.27,100.0,0.3,21.0,87.0,83.0,0
269570,60.0,80.0,0.06,0.08,50.0,0.39,22.0,87.0,83.0,0
269580,,,,,100.0,0.59,22.0,87.0,83.0,0
269590,11.0,35.0,0.03,0.03,50.0,0.59,26.0,87.0,83.0,0
269600,39.0,83.0,0.03,0.04,100.0,0.3,25.0,87.0,83.0,0
269610,92.0,179.0,0.12,0.16,50.0,0.59,25.0,87.0,83.0,0
269620,96.0,104.0,0.13,0.15,50.0,0.39,26.0,87.0,83.0,0
269630,117.0,176.0,0.22,0.36,100.0,0.49,27.0,88.0,83.0,0
269650,90.0,91.0,0.03,0.03,50.0,0.2,26.0,87.0,80.0,0
269670,99.0,194.0,0.41,0.61,50.0,0.59,24.0,88.0,80.0,0
269680,99.0,194.0,0.41,0.61,50.0,0.59,24.0,88.0,80.0,0
269690,97.0,102.0,0.03,0.04,100.0,0.39,24.0,87.0,80.0,0
269700,59.0,78.0,0.05,0.06,50.0,0.39,23.0,87.0,77.0,0
269710,104.0,167.0,0.1,0.15,50.0,0.39,27.0,88.0,77.0,0
269720,67.0,108.0,0.05,0.07,50.0,0.59,25.0,88.0,77.0,0
269730,92.0,113.0,0.4,0.61,50.0,0.59,26.0,89.0,77.0,0
269740,41.0,56.0,0.03,0.03,100.0,0.3,26.0,89.0,77.0,0
269750,111.0,174.0,0.14,0.23,100.0,0.3,24.0,88.0,77.0,0
269760,64.0,83.0,0.06,0.07,50.0,0.39,36.0,89.0,40.0,0
269770,64.0,161.0,0.04,0.05,50.0,0.59,42.0,89.0,40.0,0
269780,63.0,87.0,0.05,0.06,50.0,0.39,27.0,89.0,40.0,0
269790,97.0,150.0,0.09,0.1,50.0,0.39,25.0,89.0,40.0,0
269800,97.0,150.0,0.09,0.1,50.0,0.39,51.0,89.0,40.0,0
269810,56.0,168.0,0.07,0.16,50.0,0.59,25.0,89.0,40.0,0
269820,71.0,98.0,0.03,0.04,50.0,0.39,26.0,88.0,70.0,0
269830,1.0,30.0,0.04,0.05,50.0,0.2,27.0,88.0,70.0,0
269840,87.0,142.0,0.03,0.03,50.0,0.29,26.0,88.0,70.0,0
269850,27.0,77.0,0.03,0.03,50.0,0.59,27.0,88.0,70.0,0
269860,25.0,54.0,,,100.0,0.3,26.0,88.0,70.0,0
269870,67.0,91.0,0.03,0.03,50.0,0.2,27.0,89.0,70.0,0
269880,97.0,140.0,0.03,0.03,100.0,0.3,28.0,88.0,75.0,0
269890,78.0,95.0,0.03,0.03,50.0,0.2,30.0,89.0,75.0,0
269900,21.0,96.0,0.04,0.04,100.0,0.3,28.0,89.0,75.0,0
269910,63.0,89.0,0.03,0.04,100.0,0.39,31.0,89.0,75.0,0
269920,84.0,194.0,0.35,0.57,50.0,0.69,29.0,89.0,75.0,0
269930,84.0,194.0,0.35,0.57,50.0,0.69,28.0,89.0,75.0,0
269940,84.0,194.0,0.35,0.57,50.0,0.69,25.0,89.0,78.0,0
269950,92.0,212.0,0.07,0.08,50.0,0.39,25.0,88.0,78.0,0
269960,22.0,43.0,0.04,0.04,100.0,0.1,24.0,89.0,78.0,0
269990,75.0,159.0,0.04,0.05,50.0,0.2,25.0,89.0,78.0,0
270000,57.0,57.0,0.02,0.02,100.0,0.3,26.0,89.0,79.0,0
270020,60.0,98.0,0.03,0.04,50.0,0.59,26.0,90.0,79.0,0
270030,17.0,28.0,0.02,0.03,50.0,0.59,43.0,90.0,79.0,0
270040,19.0,63.0,0.03,0.03,50.0,0.59,69.0,90.0,79.0,0
270050,88.0,163.0,0.06,0.09,50.0,0.39,65.0,91.0,79.0,0
270060,24.0,60.0,0.05,0.06,50.0,0.59,55.0,91.0,82.0,0
270070,14.0,57.0,0.01,0.03,100.0,0.3,45.0,91.0,82.0,0
270080,94.0,255.0,0.34,0.56,50.0,0.79,43.0,91.0,82.0,0
270090,27.0,40.0,0.03,0.03,50.0,0.19,33.0,92.0,82.0,0
270100,82.0,193.0,0.17,0.26,50.0,0.59,36.0,91.0,82.0,0
270110,82.0,193.0,0.17,0.26,50.0,0.59,36.0,91.0,82.0,0
270120,27.0,58.0,0.03,0.03,50.0,0.59,36.0,91.0,74.0,0
270130,54.0,84.0,0.03,0.03,100.0,0.3,39.0,91.0,74.0,0
270140,22.0,72.0,0.02,0.04,100.0,0.35,35.0,90.0,74.0,0
270150,37.0,161.0,0.06,0.08,50.0,0.39,32.0,90.0,74.0,0
270160,43.0,147.0,0.03,0.04,50.0,0.39,32.0,90.0,74.0,0
270170,38.0,130.0,0.82,0.88,50.0,0.39,30.0,90.0,74.0,0
270180,44.0,87.0,0.03,0.03,50.0,0.59,31.0,90.0,84.0,0
270190,86.0,98.0,0.06,0.06,50.0,0.49,38.0,90.0,84.0,0
270200,97.0,100.0,0.06,0.06,50.0,0.49,38.0,89.0,84.0,0
270220,169.0,669.0,0.34,0.45,100.0,0.3,53.0,89.0,84.0,0
270230,78.0,235.0,0.15,0.19,50.0,0.39,34.0,89.0,84.0,0
270240,67.0,90.0,0.03,0.03,100.0,0.3,29.0,89.0,88.0,0
270250,73.0,80.0,0.03,0.03,100.0,0.49,47.0,89.0,88.0,0
270260,75.0,97.0,0.06,0.07,100.0,0.2,68.0,90.0,88.0,0
270270,48.0,108.0,0.03,0.03,50.0,0.59,35.0,90.0,88.0,0
270280,39.0,91.0,0.03,0.03,50.0,0.39,36.0,91.0,88.0,0
270290,11.0,48.0,0.03,0.03,50.0,0.59,37.0,91.0,88.0,0
270300,62.0,84.0,0.03,0.03,100.0,0.49,37.0,92.0,80.0,0
270310,14.0,45.0,0.03,0.03,50.0,0.39,50.0,92.0,80.0,0
270320,59.0,76.0,0.23,0.26,100.0,0.2,68.0,92.0,80.0,0
270330,24.0,100.0,0.05,0.06,50.0,0.59,70.0,92.0,80.0,0
270340,55.0,91.0,0.03,0.04,50.0,0.59,71.0,92.0,80.0,0
270350,8.0,39.0,0.03,0.03,100.0,0.3,47.0,92.0,80.0,0
270360,68.0,109.0,0.03,0.03,100.0,0.3,36.0,92.0,82.0,0
270370,5.0,100.0,0.7,0.84,100.0,0.59,39.0,92.0,82.0,0
270380,45.0,116.0,0.03,0.03,100.0,0.3,32.0,92.0,82.0,0
270400,95.0,104.0,0.03,0.03,50.0,0.39,32.0,91.0,82.0,0
270410,102.0,195.0,0.15,0.2,100.0,0.49,34.0,92.0,82.0,0
270420,31.0,62.0,0.03,0.03,50.0,0.39,33.0,91.0,89.0,0
270430,69.0,102.0,0.2,0.39,50.0,0.49,34.0,91.0,89.0,0
270440,70.0,133.0,0.05,0.05,50.0,0.59,33.0,91.0,89.0,0
270450,70.0,133.0,0.05,0.05,50.0,0.59,33.0,91.0,89.0,0
270460,147.0,533.0,0.16,0.2,100.0,0.49,33.0,91.0,89.0,0
270470,16.0,131.0,0.05,0.05,50.0,0.59,38.0,91.0,89.0,0
270480,32.0,104.0,0.03,0.04,50.0,0.59,37.0,92.0,81.0,0
270490,1.0,90.0,0.23,0.36,50.0,0.39,40.0,93.0,81.0,0
270500,65.0,193.0,0.06,0.09,50.0,0.59,42.0,93.0,81.0,0
270510,52.0,85.0,0.04,0.05,50.0,0.59,40.0,93.0,81.0,0
270520,59.0,81.0,0.03,0.03,100.0,0.3,39.0,93.0,81.0,0
270530,30.0,115.0,0.04,0.05,50.0,0.59,41.0,94.0,81.0,0
270540,105.0,196.0,0.28,0.45,50.0,0.49,38.0,94.0,88.0,0
270550,104.0,196.0,0.22,0.36,50.0,0.39,42.0,95.0,88.0,0
